lessonId,lessonPath,category,companionId,companionPath,companionRole,currentLinkExists,confidence,recommendedDecision,recommendedPlacement,recommendedAnchor,editorialDecision,editorialNotes
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-power-rule","/subjects/math/calculus/derivatives/power-rule/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-power-rule","/subjects/math/calculus/derivatives/power-rule/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-power-rule","/subjects/math/calculus/derivatives/power-rule/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-a-answer-key","/subjects/math/calculus/derivatives/practice-exam-a-answer-key/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-a-answer-key","/subjects/math/calculus/derivatives/practice-exam-a-answer-key/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-a-answer-key","/subjects/math/calculus/derivatives/practice-exam-a-answer-key/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-a-answer-key","/subjects/math/calculus/derivatives/practice-exam-a-answer-key/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-b-answer-key","/subjects/math/calculus/derivatives/practice-exam-b-answer-key/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-b-answer-key","/subjects/math/calculus/derivatives/practice-exam-b-answer-key/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-b-answer-key","/subjects/math/calculus/derivatives/practice-exam-b-answer-key/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-practice-exam-b-answer-key","/subjects/math/calculus/derivatives/practice-exam-b-answer-key/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-prerequisite-diagnostic","/subjects/math/calculus/derivatives/prerequisite-diagnostic/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-prerequisite-diagnostic","/subjects/math/calculus/derivatives/prerequisite-diagnostic/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-prerequisite-diagnostic","/subjects/math/calculus/derivatives/prerequisite-diagnostic/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-prerequisite-diagnostic","/subjects/math/calculus/derivatives/prerequisite-diagnostic/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-product-rule","/subjects/math/calculus/derivatives/product-rule/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-product-rule","/subjects/math/calculus/derivatives/product-rule/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-product-rule","/subjects/math/calculus/derivatives/product-rule/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-product-rule","/subjects/math/calculus/derivatives/product-rule/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-quotient-rule","/subjects/math/calculus/derivatives/quotient-rule/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-quotient-rule","/subjects/math/calculus/derivatives/quotient-rule/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-quotient-rule","/subjects/math/calculus/derivatives/quotient-rule/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-quotient-rule","/subjects/math/calculus/derivatives/quotient-rule/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-rule-selection","/subjects/math/calculus/derivatives/rule-selection/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-rule-selection","/subjects/math/calculus/derivatives/rule-selection/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-rule-selection","/subjects/math/calculus/derivatives/rule-selection/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-rule-selection","/subjects/math/calculus/derivatives/rule-selection/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sine-and-cosine","/subjects/math/calculus/derivatives/sine-and-cosine/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sine-and-cosine","/subjects/math/calculus/derivatives/sine-and-cosine/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sine-and-cosine","/subjects/math/calculus/derivatives/sine-and-cosine/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sine-and-cosine","/subjects/math/calculus/derivatives/sine-and-cosine/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-concept-quiz","/subjects/math/calculus/derivatives/special-functions-concept-quiz/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-concept-quiz","/subjects/math/calculus/derivatives/special-functions-concept-quiz/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-concept-quiz","/subjects/math/calculus/derivatives/special-functions-concept-quiz/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-concept-quiz","/subjects/math/calculus/derivatives/special-functions-concept-quiz/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-review","/subjects/math/calculus/derivatives/special-functions-review/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-review","/subjects/math/calculus/derivatives/special-functions-review/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-review","/subjects/math/calculus/derivatives/special-functions-review/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-special-functions-review","/subjects/math/calculus/derivatives/special-functions-review/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sum-and-constant-multiple-rules","/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sum-and-constant-multiple-rules","/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sum-and-constant-multiple-rules","/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-sum-and-constant-multiple-rules","/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-tangent-line-equation","/subjects/math/calculus/derivatives/tangent-line-equation/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-tangent-line-equation","/subjects/math/calculus/derivatives/tangent-line-equation/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-tangent-line-equation","/subjects/math/calculus/derivatives/tangent-line-equation/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-tangent-line-equation","/subjects/math/calculus/derivatives/tangent-line-equation/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-common-errors","/subjects/math/calculus/derivatives/unit-2a-common-errors/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-common-errors","/subjects/math/calculus/derivatives/unit-2a-common-errors/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-common-errors","/subjects/math/calculus/derivatives/unit-2a-common-errors/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-common-errors","/subjects/math/calculus/derivatives/unit-2a-common-errors/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-cumulative-practice","/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-cumulative-practice","/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-cumulative-practice","/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-cumulative-practice","/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-a","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-a","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-a","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-a","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-b","/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-b","/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-b","/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-practice-exam-b","/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-reference","/subjects/math/calculus/derivatives/unit-2a-reference/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-reference","/subjects/math/calculus/derivatives/unit-2a-reference/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-reference","/subjects/math/calculus/derivatives/unit-2a-reference/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-reference","/subjects/math/calculus/derivatives/unit-2a-reference/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-review","/subjects/math/calculus/derivatives/unit-2a-review/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-review","/subjects/math/calculus/derivatives/unit-2a-review/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-review","/subjects/math/calculus/derivatives/unit-2a-review/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-unit-2a-review","/subjects/math/calculus/derivatives/unit-2a-review/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-variable-exponents","/subjects/math/calculus/derivatives/variable-exponents/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-variable-exponents","/subjects/math/calculus/derivatives/variable-exponents/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-variable-exponents","/subjects/math/calculus/derivatives/variable-exponents/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-variable-exponents","/subjects/math/calculus/derivatives/variable-exponents/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-does-derivative-mean","/subjects/math/calculus/derivatives/what-does-derivative-mean/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-does-derivative-mean","/subjects/math/calculus/derivatives/what-does-derivative-mean/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-does-derivative-mean","/subjects/math/calculus/derivatives/what-does-derivative-mean/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-does-derivative-mean","/subjects/math/calculus/derivatives/what-does-derivative-mean/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-implicit-means","/subjects/math/calculus/derivatives/what-implicit-means/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-implicit-means","/subjects/math/calculus/derivatives/what-implicit-means/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-implicit-means","/subjects/math/calculus/derivatives/what-implicit-means/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-what-implicit-means","/subjects/math/calculus/derivatives/what-implicit-means/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
