route,pageRole,currentTitle,currentH1,classification,lockedForHandoff3,editorialDecision,editorialNotes
"/subjects/math/calculus/integrals/definite-integral-signed-area/","textbook-lesson","The Definite Integral as Signed Area | Unit 3A | Better Grades","The Definite Integral as Signed Area","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/definite-integrals-by-substitution/","textbook-lesson","Definite Integrals by Substitution | Unit 3A | Better Grades","Definite Integrals by Substitution","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/displacement-and-distance/","textbook-lesson","Displacement, Distance, and Signed Accumulation | Unit 3A | Better Grades","Displacement, Distance, and Signed Accumulation","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/fundamental-theorem-part-one/","textbook-lesson","Fundamental Theorem of Calculus, Part I | Unit 3A | Better Grades","Fundamental Theorem of Calculus, Part I","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/fundamental-theorem-part-two/","textbook-lesson","Fundamental Theorem of Calculus, Part II | Unit 3A | Better Grades","Fundamental Theorem of Calculus, Part II","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/","textbook-lesson","Improper Integrals over Infinite Intervals | Unit 3A | Better Grades","Improper Integrals over Infinite Intervals","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/","textbook-lesson","Improper Integrals with Unbounded Integrands | Unit 3A | Better Grades","Improper Integrals with Unbounded Integrands","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/indefinite-integrals-and-c/","textbook-lesson","Indefinite Integrals and the Constant of Integration | Unit 3A | Better Grades","Indefinite Integrals and the Constant of Integration","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/initial-value-problems/","textbook-lesson","Initial-Value Problems and Recovering a Function | Unit 3A | Better Grades","Initial-Value Problems and Recovering a Function","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/integration-by-parts/","textbook-lesson","Integration by Parts | Unit 3A | Better Grades","Integration by Parts","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/integration-strategy/","textbook-lesson","Choosing an Integration Strategy | Unit 3A | Better Grades","Choosing an Integration Strategy","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/","textbook-lesson","Left, Right, and Midpoint Riemann Sums | Unit 3A | Better Grades","Left, Right, and Midpoint Riemann Sums","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/net-change-theorem/","textbook-lesson","The Net Change Theorem | Unit 3A | Better Grades","The Net Change Theorem","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","Midpoint and Trapezoidal Rules | Unit 3A | Better Grades","Midpoint and Trapezoidal Rules","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","Partial Fractions | Unit 3A | Better Grades","Partial Fractions","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","Partitions and Sigma Notation | Unit 3A | Better Grades","Partitions and Sigma Notation","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","Unit 3A Practice Exam A Answer Key | Better Grades","Unit 3A Practice Exam A Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","Unit 3A Practice Exam A | Better Grades","Unit 3A Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","Unit 3A Practice Exam B Answer Key | Better Grades","Unit 3A Practice Exam B Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","Unit 3A Practice Exam B | Better Grades","Unit 3A Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","Properties and Orientation of Definite Integrals | Unit 3A | Better Grades","Properties and Orientation of Definite Integrals","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","From a Rate to Total Change | Unit 3A | Better Grades","From a Rate to Total Change","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/review/","textbook-lesson","Unit 3A Review: Integral Foundations and Techniques | Better Grades","Unit 3A Review: Integral Foundations and Techniques","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","The Riemann-Sum Definition of the Definite Integral | Unit 3A | Better Grades","The Riemann-Sum Definition of the Definite Integral","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","Simpson’s Rule | Unit 3A | Better Grades","Simpson’s Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","Substitution: Reversing the Chain Rule | Unit 3A | Better Grades","Substitution: Reversing the Chain Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","Trigonometric Integrals | Unit 3A | Better Grades","Trigonometric Integrals","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","Trigonometric Substitution | Unit 3A | Better Grades","Trigonometric Substitution","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","Variable Limits and the Chain Rule | Unit 3A | Better Grades","Variable Limits and the Chain Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","Arc Length | Unit 3B | Better Grades","Arc Length","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","Area Between Curves | Unit 3B | Better Grades","Area Between Curves","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","concept-explainer","Average value of a function on an interval | Unit 3B | Better Grades","Average value of a function on an interval","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","Choosing a Volume Method | Unit 3B | Better Grades","Choosing a Volume Method","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","Common Application Errors and How to Repair Them | Unit 3B | Better Grades","Common Application Errors and How to Repair Them","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","Unit 3B Cumulative Practice | Better Grades","Unit 3B Cumulative Practice","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","Cylindrical Shells | Unit 3B | Better Grades","Cylindrical Shells","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","Density and Mass | Unit 3B | Better Grades","Density and Mass","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","Disks and Washers | Unit 3B | Better Grades","Disks and Washers","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","Fluid Pressure and Hydrostatic Force | Unit 3B | Better Grades","Fluid Pressure and Hydrostatic Force","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","Choosing Vertical or Horizontal Slices | Unit 3B | Better Grades","Choosing Vertical or Horizontal Slices","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","Recovering Totals from Marginal Quantities | Unit 3B | Better Grades","Recovering Totals from Marginal Quantities","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","Moments and Center of Mass | Unit 3B | Better Grades","Moments and Center of Mass","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","Physics Application Studio | Unit 3B | Better Grades","Physics Application Studio","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","Unit 3B Practice Exam A Answer Key | Better Grades","Unit 3B Practice Exam A Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","Unit 3B Practice Exam A | Better Grades","Unit 3B Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/practice-exam-b-answer-key/","textbook-lesson","Unit 3B Practice Exam B Answer Key | Better Grades","Unit 3B Practice Exam B Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/practice-exam-b/","textbook-lesson","Unit 3B Practice Exam B | Better Grades","Unit 3B Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/probability-density/","textbook-lesson","Probability Density and Expected Value | Unit 3B | Better Grades","Probability Density and Expected Value","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/pumping-liquids/","textbook-lesson","Pumping Liquids | Unit 3B | Better Grades","Pumping Liquids","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/review/","textbook-lesson","Unit 3B Review: Applications of Integration | Better Grades","Unit 3B Review: Applications of Integration","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/spring-work/","textbook-lesson","Work Done on Springs | Unit 3B | Better Grades","Work Done on Springs","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/surface-area-of-revolution/","textbook-lesson","Surface Area of Revolution | Unit 3B | Better Grades","Surface Area of Revolution","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/volumes-by-slicing/","textbook-lesson","Volumes by Slicing | Unit 3B | Better Grades","Volumes by Slicing","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/washer-vs-shell/","decision-guide","Washer method or shell method? | Unit 3B | Better Grades","Washer method or shell method?","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/work-and-fluid-force/","method-guide","Setting up work and fluid-force integrals | Unit 3B | Better Grades","Setting up work and fluid-force integrals","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-applications/work-and-variable-force/","textbook-lesson","Work and Variable Force | Unit 3B | Better Grades","Work and Variable Force","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/","quick-answer","Integration Techniques Calculus resources | Better Grades","Integration Techniques","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/improper-integrals/","concept-explainer","Improper integrals are limits, not unusual notation | Better Grades","Improper integrals are limits, not unusual notation","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/integration-by-parts-strategy/","method-guide","Integration by parts: choosing u and knowing when to repeat | Better Grades","Integration by parts: choosing u and knowing when to repeat","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/partial-fractions/","method-guide","Partial fractions: decompose before integrating | Better Grades","Partial fractions: decompose before integrating","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/trigonometric-integrals/","decision-guide","How to choose an identity for a trigonometric integral | Better Grades","How to choose an identity for a trigonometric integral","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/trigonometric-substitution/","decision-guide","Choosing the right trigonometric substitution | Better Grades","Choosing the right trigonometric substitution","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/integration-techniques/u-substitution/","method-guide","u-substitution as the reverse Chain Rule | Better Grades","u-substitution as the reverse Chain Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/continuity-at-a-point/","concept-explainer","What continuity at a point really requires | Better Grades","What continuity at a point really requires","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/evaluating-indeterminate-limits/","method-guide","How to evaluate an indeterminate limit | Better Grades","How to evaluate an indeterminate limit","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/infinite-limits-and-asymptotes/","concept-explainer","Infinite limits and vertical asymptotes | Better Grades","Infinite limits and vertical asymptotes","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/limit-of-sin-x-over-x/","quick-answer","Why is the limit of sin x over x equal to 1? | Better Grades","Why is the limit of sin x over x equal to 1?","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/one-sided-limits-and-jump-discontinuities/","concept-explainer","One-sided limits and jump discontinuities | Better Grades","One-sided limits and jump discontinuities","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/squeeze-theorem/","method-guide","How and when to use the Squeeze Theorem | Better Grades","How and when to use the Squeeze Theorem","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/","decision-guide","Limits and Continuity Course Overview | Better Grades","Limits and Continuity Course Overview","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/bisection-method/","textbook-lesson","Bisection Method After the IVT | Better Grades","Bisection Method After the IVT","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-at-a-point/","textbook-lesson","Continuity at a Point | Better Grades","Continuity at a Point","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-concept-quiz/","textbook-lesson","Continuity Concept Quiz | Better Grades","Continuity Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-practice/","textbook-lesson","Continuity and IVT Practice Problems | Better Grades","Continuity and IVT Practice Problems","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/continuity-review/","textbook-lesson","Continuity and IVT Review | Better Grades","Continuity and IVT Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/continuous-functions/","textbook-lesson","Which Functions Are Continuous? | Better Grades","Which Functions Are Continuous?","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/intermediate-value-theorem/","textbook-lesson","Intermediate Value Theorem | Better Grades","Intermediate Value Theorem","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/intervals-endpoints/","textbook-lesson","Continuity on Intervals and at Endpoints | Better Grades","Continuity on Intervals and at Endpoints","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/piecewise-parameters/","textbook-lesson","Choosing Parameters for Piecewise Continuity | Better Grades","Choosing Parameters for Piecewise Continuity","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/repair-removable-discontinuity/","textbook-lesson","How to Repair a Removable Discontinuity | Better Grades","How to Repair a Removable Discontinuity","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/continuity/two-parameter-continuity/","textbook-lesson","Two-Parameter Continuity Problems | Better Grades","Two-Parameter Continuity Problems","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
