route,skills,confidence
"/subjects/math/calculus/worked-problems/ratio-test-example/","skill.calculus.worked-problem.ratio-test-example","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/repeated-integration-by-parts/","skill.calculus.worked-problem.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/repeating-decimal-as-a-series/","skill.calculus.worked-problem.series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/root-test-example/","skill.calculus.worked-problem.root-test-example","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/shifted-geometric-series/","skill.calculus.worked-problem.geometric-series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/taylor-approximation-error/","skill.calculus.worked-problem.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/taylor-polynomial-from-derivatives/","skill.calculus.worked-problem.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/worked-problems/taylor-series-from-known-series/","skill.calculus.worked-problem.taylor-series","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/chain-rule/","skill.calculus.worksheet.chain-rule","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/evaluating-limits/","skill.calculus.worksheet.limit","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/geometric-series/","skill.calculus.worksheet.geometric-series","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/integration-by-parts/","skill.calculus.worksheet.integration-by-parts","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/optimization/","skill.calculus.worksheet.optimization","medium-confidence-inferred"
"/subjects/math/calculus/worksheets/taylor-series/","skill.calculus.worksheet.taylor-series","medium-confidence-inferred"
"/tools/math/algebra/expression-checker/","skill.algebra.tool.expression-checker","medium-confidence-inferred"
"/tools/math/calculus/integration-method-finder/","skill.calculus.tool.integral","medium-confidence-inferred"
